StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q8_1,Q8_4,Q8_5,Q8_6,Q8_7,Q8_7_TEXT,Q9_1,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_12_TEXT,Q11,Q12,Q13,Q15_1,Q15_4,Q15_13,Q15_12,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11
2026-03-31 11:33:25,2026-03-31 11:36:39,IP Address,136.152.214.157,100,193,True,2026-03-31 11:36:39,R_50x84c0H47hSmR1,,,,,37.8657,-122.2571,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Unsure / Unapplicable,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Very confident,Unsure / Unapplicable,Moderately confident,Very confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,,,Simulations,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Professional Fields (e.g. business, administration, legal, physical and mental health)",,,,,,,,,,,None of the above
2026-03-31 14:37:59,2026-03-31 14:41:40,IP Address,136.152.214.154,100,220,True,2026-03-31 14:41:40,R_71FzNNWSmwkgd0T,,,,,37.8657,-122.2571,anonymous,EN,Agree,Strongly agree,Strongly disagree,Neutral,Neutral,Somewhat disagree,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Somewhat disagree,Moderately confident,Unsure / Unapplicable,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,,,,,,,,"Another resource, please describe:","Hearing from actual instructors about strategies they have tried, and how it went. ",UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,,,,,,,,,None of the above
2026-03-31 14:59:29,2026-03-31 15:02:42,IP Address,67.169.127.234,100,192,True,2026-03-31 15:02:42,R_7OCXKISLTkUy2Qd,,,,,37.8682,-122.2865,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Neutral,Strongly agree,Somewhat agree,Moderately confident,Moderately confident,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Very confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,Discussion prompts,,,Scholarly articles,,,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,,,,,None of the above
2026-03-31 16:29:47,2026-03-31 16:32:47,IP Address,169.229.237.238,100,180,True,2026-03-31 16:32:47,R_1Gq5aYwgQsHess6,,,,,37.7906,-122.2412,anonymous,EN,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Unsure / Unapplicable,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Moderately confident,Slightly confident,Slightly confident,Moderately confident,Not confident at all,Unsure / Unapplicable,Moderately confident,Slightly confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,,,,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,A person who is first in my family to go to college,A person from a low-income family background,,,
2026-03-31 21:12:14,2026-03-31 21:15:34,IP Address,135.180.27.251,100,200,True,2026-03-31 21:15:34,R_7SDDJCtEFttUnTI,,,,,37.8611,-122.2564,anonymous,EN,Agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Very confident,Very confident,Moderately confident,Slightly confident,Slightly confident,Moderately confident,Very confident,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,"Expert interviews  ",,,,Simulations,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,"A Black, Indigenous, and/or person of color (BIPOC)",,,,,A person who is neurodivergent,A person who is first in my family to go to college,A person from a low-income family background,A person who immigrated to the United States,,
2026-03-31 22:23:22,2026-03-31 22:35:19,IP Address,71.204.132.56,100,716,True,2026-03-31 22:35:20,R_5F6sD0fHhtjqpnr,,,,,37.8919,-122.2636,anonymous,EN,Agree,Neutral,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Moderately confident,Very confident,Slightly confident,Slightly confident,Moderately confident,Moderately confident,Very confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,"Expert interviews  ",,,,,Testimonials,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,"A transgender, non-binary, and/or genderqueer person",A member of the LGBTQIA+ community,A person with a minoritized gender identity in my disicpline,,,,,A person who immigrated to the United States,,
2026-04-01 09:04:14,2026-04-01 09:09:48,IP Address,172.226.212.9,100,333,True,2026-04-01 09:09:48,R_5mQ7wdCToQVyqic,,,,,47.6109,-122.3303,anonymous,EN,Agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,Slightly confident,Unsure / Unapplicable,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,,,,,,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,A person who immigrated to the United States,,
2026-04-01 09:07:24,2026-04-01 09:33:45,IP Address,23.93.205.197,100,1581,True,2026-04-01 09:33:45,R_3oov5S6H5k0O8qI,,,,,37.8637,-122.276,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Moderately confident,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",,,,,,Case studies,,,,Scholarly articles,,,,Theoretical frameworks,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2026-04-01 11:04:34,2026-04-01 11:05:26,IP Address,136.152.209.2,100,51,True,2026-04-01 11:05:27,R_1gLCSiUk2NmIocb,,,,,37.8657,-122.2571,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01 11:03:07,2026-04-01 11:15:56,IP Address,75.58.232.9,100,768,True,2026-04-01 11:15:56,R_3PTtZAVyUCOzHYv,,,,,37.6652,-121.8734,anonymous,EN,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,,Strongly disagree,Somewhat agree,,Somewhat disagree,Somewhat disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,
2026-04-01 18:39:49,2026-04-01 18:50:24,IP Address,157.131.220.64,100,635,True,2026-04-01 18:50:25,R_56Cj1NMlSykts4h,,,,,37.8922,-122.2729,anonymous,EN,Agree,Neutral,Strongly disagree,Neutral,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),,,,,,,"Expert interviews  ",,Scholarly articles,,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Science, Technology, Engineering, and Math (STEM)",,,,,,,,A person from a low-income family background,A person who immigrated to the United States,,
2026-04-01 21:07:10,2026-04-01 21:12:50,IP Address,69.209.21.20,100,340,True,2026-04-01 21:12:50,R_1QYACefiIlKc6Yh,,,,,37.8411,-122.2375,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02 09:46:31,2026-04-02 09:52:17,IP Address,107.127.14.55,100,346,True,2026-04-02 09:52:18,R_1CzBr3CLsPgBc5P,,,,,37.7428,-122.1745,anonymous,EN,Agree,Unsure / Unapplicable,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Very confident,Moderately confident,Very confident,Moderately confident,Very confident,Moderately confident,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,,,,Testimonials,,"Another resource, please describe:","Short guides on promising teaching practices! Find faculty who are using promising teaching practices. Pay them to produce guides (written or video) that can help other faculty use these practices for the first time while avoiding predictable pitfalls and establishing core necessary conditions for success. ",UC Berkeley,Senate Faculty,Social Sciences and Area Studies,"A Black, Indigenous, and/or person of color (BIPOC)",,,,,,,,,,
2026-04-02 09:36:36,2026-04-02 09:56:38,IP Address,98.51.172.199,100,1202,True,2026-04-02 09:56:38,R_3CvJMPyUzFoD37K,,,,,37.8487,-122.2209,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Very confident,Very confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,"Expert interviews  ",,,,,,Theoretical frameworks,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)","A Black, Indigenous, and/or person of color (BIPOC)",,,,,,,,A person who immigrated to the United States,,
2026-04-02 10:04:42,2026-04-02 10:08:00,IP Address,157.131.34.127,100,197,True,2026-04-02 10:08:01,R_5Y4zF9989jsHloT,,,,,37.9269,-122.3313,anonymous,EN,Agree,Neutral,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Very confident,Moderately confident,Very confident,Slightly confident,Very confident,Very confident,Very confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),,,,,Case studies,,,Podcasts,Scholarly articles,,,,,,,UC Berkeley,Senate Faculty,"Professional Fields (e.g. business, administration, legal, physical and mental health)",,,A member of the LGBTQIA+ community,,,,,,,,
2026-04-02 13:53:32,2026-04-02 13:59:10,IP Address,76.191.157.172,100,337,True,2026-04-02 13:59:11,R_5iEpaEYeiEvx1Wp,,,,,37.8919,-122.2636,anonymous,EN,Agree,Strongly agree,Neutral,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Moderately confident,Very confident,Very confident,Moderately confident,Very confident,Very confident,Very confident,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,,Short video clips,,,Theoretical frameworks,,,UC Berkeley,Another role,"Science, Technology, Engineering, and Math (STEM)",,,,,,A person who is neurodivergent,,A person from a low-income family background,,,
2026-04-02 17:14:46,2026-04-02 17:26:13,IP Address,24.23.232.113,100,687,True,2026-04-02 17:26:14,R_1LbuAPu1c9cW8fl,,,,,37.7958,-122.4203,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Moderately confident,Moderately confident,Slightly confident,Slightly confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),,,,,,,,,,,,,,"Another resource, please describe:",None,UC Berkeley,Senate Faculty,"Professional Fields (e.g. business, administration, legal, physical and mental health)",,,,,,,,,A person who immigrated to the United States,,
2026-04-02 21:25:52,2026-04-02 21:28:52,IP Address,173.209.100.237,100,180,True,2026-04-02 21:28:53,R_5jeKAzj1B3Jb0cR,,,,,42.9388,-71.1837,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Moderately confident,Moderately confident,Very confident,Slightly confident,Moderately confident,Slightly confident,Moderately confident,Very confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,"Expert interviews  ",,,,Simulations,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Social Sciences and Area Studies,,,,,,,,,,,None of the above
2026-03-27 00:49:27,2026-03-27 00:49:32,IP Address,23.93.112.35,13,5,False,2026-04-03 00:49:35,R_6CB5r72epPtgSby,,,,,37.8922,-122.2729,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03 06:17:04,2026-04-03 06:23:49,IP Address,67.134.204.27,100,405,True,2026-04-03 06:23:50,R_5QQunRetvM11kyW,,,,,42.3737,-71.1284,anonymous,EN,Agree,Strongly agree,Somewhat agree,Neutral,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Unsure / Unapplicable,Neutral,Somewhat agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,Podcasts,Scholarly articles,,,,,,,UC Berkeley,Another role,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,Decline to state,
2026-04-03 09:28:48,2026-04-03 09:35:21,IP Address,98.207.26.102,100,393,True,2026-04-03 09:35:22,R_7DqhWK3esSgNVxO,,,,,37.8858,-122.118,anonymous,EN,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Very confident,Very confident,Very confident,Moderately confident,Very confident,Moderately confident,Very confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,Discussion prompts,,,,Short video clips,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Science, Technology, Engineering, and Math (STEM)",,,,,A person living with a disability,,,A person from a low-income family background,,,
2026-04-03 09:36:26,2026-04-03 09:42:16,IP Address,98.45.206.50,100,350,True,2026-04-03 09:42:16,R_3vRjmQ6nzBeKIjT,,,,,37.7506,-122.4121,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,"Expert interviews  ",,,,Simulations,,,,,UC Berkeley,Senate Faculty,"Professional Fields (e.g. business, administration, legal, physical and mental health)",,,,,,,,,,,None of the above
2026-04-03 10:47:24,2026-04-03 10:49:51,IP Address,136.152.214.77,100,147,True,2026-04-03 10:49:51,R_3AGrVCU9g9BCQKt,,,,,37.8657,-122.2571,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Very confident,Slightly confident,Very confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,,,,Testimonials,Theoretical frameworks,,,UC Berkeley,Senate Faculty,"Professional Fields (e.g. business, administration, legal, physical and mental health)","A Black, Indigenous, and/or person of color (BIPOC)",,,,,,,,,,
2026-03-27 11:06:11,2026-03-27 11:06:18,IP Address,73.15.184.35,13,6,False,2026-04-03 11:06:23,R_7rMkGKI043GhJj0,,,,,37.8084,-122.2846,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-03 11:08:50,2026-04-03 11:12:34,IP Address,76.171.163.115,100,224,True,2026-04-03 11:12:35,R_62ttPtca5kZbHAM,,,,,34.1794,-118.4313,anonymous,EN,Agree,Somewhat agree,Neutral,Neutral,Somewhat agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Moderately confident,Very confident,Very confident,Moderately confident,Very confident,Very confident,Very confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,,,,,,Testimonials,Theoretical frameworks,,,UC Berkeley,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2026-04-04 09:51:48,2026-04-04 10:06:33,IP Address,24.32.25.94,100,884,True,2026-04-04 10:06:33,R_3PtEUEiolLzARJT,,,,,39.3385,-120.1729,anonymous,EN,Agree,Somewhat agree,Neutral,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Moderately confident,Unsure / Unapplicable,Very confident,Not confident at all,Slightly confident,Slightly confident,Moderately confident,Very confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,Podcasts,,Short video clips,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Science, Technology, Engineering, and Math (STEM)",,,,,,,,,,,None of the above
2026-04-04 16:35:35,2026-04-04 16:48:10,IP Address,135.180.43.116,100,754,True,2026-04-04 16:48:10,R_7GAF5HCrW8rHtgN,,,,,37.8682,-122.2865,anonymous,EN,Agree,Somewhat agree,Neutral,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Strongly agree,Somewhat agree,Moderately confident,Very confident,Moderately confident,Very confident,Moderately confident,Unsure / Unapplicable,Moderately confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,"Expert interviews  ",,,Short video clips,,,,,,UC Berkeley,Another role,"Science, Technology, Engineering, and Math (STEM)",,,,,,,,,A person who immigrated to the United States,,
